V1	V2	V3	Iv1	Time
1	0.00218847	0.00105621	-0.222275	0.0002205
1	0.0021903	0.00109487	-0.226765	0.000225
1	0.00219216	0.00113397	-0.231255	0.0002295
1	0.00219404	0.00117348	-0.235745	0.000234
1	0.00219594	0.00121341	-0.240235	0.0002385
1	0.00219785	0.00125372	-0.244725	0.000243
1	0.00219978	0.00129441	-0.249215	0.0002475
1	0.00220173	0.00133544	-0.253705	0.000252
1	0.0022037	0.00137682	-0.258196	0.0002565
1	0.00220568	0.0014185	-0.262686	0.000261
1	0.00220768	0.00146049	-0.267176	0.0002655
1	0.00220968	0.00150276	-0.271666	0.00027
1	0.0022117	0.00154528	-0.276156	0.0002745
1	0.00221374	0.00158805	-0.280646	0.000279
1	0.00221578	0.00163105	-0.285136	0.0002835
1	0.00221783	0.00167425	-0.289626	0.000288
1	0.00221989	0.00171763	-0.294116	0.0002925
1	0.00222196	0.00176119	-0.298606	0.000297
1	0.00222404	0.00180489	-0.303096	0.0003015
1	0.00222612	0.00184872	-0.307586	0.000306
1	0.00222821	0.00189267	-0.312076	0.0003105
1	0.0022303	0.0019367	-0.316566	0.000315
1	0.0022324	0.00198081	-0.321056	0.0003195
1	0.0022345	0.00202497	-0.325546	0.000324
1	0.0022366	0.00206917	-0.330036	0.0003285
1	0.0022387	0.00211339	-0.334526	0.000333
1	0.0022408	0.0021576	-0.339016	0.0003375
1	0.0022429	0.00220179	-0.343505	0.000342
1	0.002245	0.00224594	-0.347995	0.0003465
1	0.00224709	0.00229003	-0.352485	0.000351
1	0.00224918	0.00233404	-0.356975	0.0003555
1	0.00225127	0.00237795	-0.361465	0.00036
1	0.00225335	0.00242175	-0.365955	0.0003645
1	0.00225543	0.00246541	-0.370445	0.000369
1	0.00225749	0.00250893	-0.374935	0.0003735
1	0.00225955	0.00255227	-0.379424	0.000378
1	0.0022616	0.00259542	-0.383914	0.0003825
1	0.00226364	0.00263836	-0.388404	0.000387
1	0.00226567	0.00268107	-0.392894	0.0003915
1	0.00226769	0.00272355	-0.397384	0.000396
1	0.0022697	0.00276576	-0.401873	0.0004005
1	0.00227169	0.00280769	-0.406363	0.000405
1	0.00227367	0.00284932	-0.410853	0.0004095
1	0.00227563	0.00289064	-0.415343	0.000414
1	0.00227758	0.00293163	-0.419833	0.0004185
1	0.00227951	0.00297227	-0.424322	0.000423
1	0.00228142	0.00301254	-0.428812	0.0004275
1	0.00228332	0.00305243	-0.433302	0.000432
1	0.0022852	0.00309192	-0.437791	0.0004365
1	0.00228705	0.003131	-0.442281	0.000441
1	0.00228889	0.00316964	-0.446771	0.0004455
1	0.0022907	0.00320784	-0.451261	0.00045
1	0.0022925	0.00324557	-0.45575	0.0004545
1	0.00229427	0.00328282	-0.46024	0.000459
1	0.00229601	0.00331958	-0.46473	0.0004635
1	0.00229774	0.00335583	-0.469219	0.000468
1	0.00229943	0.00339156	-0.473709	0.0004725
1	0.00230111	0.00342674	-0.478199	0.000477
1	0.00230275	0.00346138	-0.482688	0.0004815
1	0.00230437	0.00349544	-0.487178	0.000486
1	0.00230596	0.00352893	-0.491668	0.0004905
1	0.00230752	0.00356182	-0.496157	0.000495
1	0.00230906	0.0035941	-0.500647	0.0004995
1	0.00231056	0.00362576	-0.505136	0.000504
1	0.00231204	0.00365679	-0.509626	0.0005085
1	0.00231348	0.00368717	-0.514116	0.000513
1	0.00231489	0.00371689	-0.518605	0.0005175
1	0.00231627	0.00374594	-0.523095	0.000522
1	0.00231762	0.00377432	-0.527584	0.0005265
1	0.00231894	0.00380199	-0.532074	0.000531
1	0.00232022	0.00382897	-0.536563	0.0005355
1	0.00232147	0.00385523	-0.541053	0.00054
1	0.00232268	0.00388076	-0.545543	0.0005445
1	0.00232386	0.00390556	-0.550032	0.000549
1	0.002325	0.00392962	-0.554522	0.0005535
1	0.00232611	0.00395292	-0.559011	0.000558
1	0.00232718	0.00397546	-0.563501	0.0005625
1	0.00232821	0.00399722	-0.56799	0.000567
1	0.00232921	0.00401821	-0.57248	0.0005715
1	0.00233017	0.00403841	-0.576969	0.000576
1	0.00233109	0.00405782	-0.581459	0.0005805
1	0.00233198	0.00407642	-0.585948	0.000585
1	0.00233282	0.00409422	-0.590438	0.0005895
1	0.00233363	0.00411119	-0.594927	0.000594
1	0.0023344	0.00412735	-0.599417	0.0005985
1	0.00233512	0.00414268	-0.603906	0.000603
1	0.00233581	0.00415717	-0.608396	0.0006075
1	0.00233646	0.00417083	-0.612885	0.000612
1	0.00233707	0.00418364	-0.617375	0.0006165
1	0.00233764	0.00419561	-0.621864	0.000621
1	0.00233817	0.00420672	-0.626354	0.0006255
1	0.00233865	0.00421698	-0.630843	0.00063
1	0.0023391	0.00422638	-0.635333	0.0006345
1	0.00233951	0.00423492	-0.639822	0.000639
1	0.00233987	0.0042426	-0.644312	0.0006435
1	0.0023402	0.00424941	-0.648801	0.000648
1	0.00234048	0.00425535	-0.653291	0.0006525
1	0.00234072	0.00426042	-0.65778	0.000657
1	0.00234092	0.00426463	-0.662269	0.0006615
1	0.00234108	0.00426796	-0.666759	0.000666
1	0.00234119	0.00427042	-0.671248	0.0006705
1	0.00234127	0.00427201	-0.675738	0.000675
1	0.0023413	0.00427274	-0.680227	0.0006795
1	0.0023413	0.00427259	-0.684717	0.000684
1	0.00234125	0.00427157	-0.689206	0.0006885
1	0.00234116	0.00426969	-0.693696	0.000693
1	0.00234103	0.00426694	-0.698185	0.0006975
1	0.00234086	0.00426333	-0.702675	0.000702
1	0.00234064	0.00425886	-0.707164	0.0007065
1	0.0022378	0.004254	-0.711654	0.000711
1	0.00223973	0.00424919	-0.716144	0.0007155
1	0.0022448	0.00424442	-0.720634	0.00072
1	0.00224518	0.00423965	-0.725124	0.0007245
1	0.00224498	0.00423489	-0.729613	0.000729
1	0.00224494	0.00423013	-0.734103	0.0007335
1	0.00224495	0.00422537	-0.738593	0.000738
1	0.00224495	0.00422062	-0.743083	0.0007425
1	0.00224495	0.00421588	-0.747573	0.000747
1	0.00224495	0.00421114	-0.752063	0.0007515
1	0.00224495	0.00420641	-0.756553	0.000756
1	0.00224495	0.00420168	-0.761043	0.0007605
1	0.00224495	0.00419696	-0.765533	0.000765
1	0.00224495	0.00419224	-0.770023	0.0007695
1	0.00224495	0.00418753	-0.774512	0.000774
1	0.00224495	0.00418282	-0.779002	0.0007785
1	0.00224495	0.00417812	-0.783492	0.000783
1	0.00224495	0.00417343	-0.787982	0.0007875
1	0.00224495	0.00416874	-0.792472	0.000792
1	0.00224495	0.00416405	-0.796962	0.0007965
1	0.00224495	0.00415937	-0.801452	0.000801
1	0.00224495	0.0041547	-0.805942	0.0008055
1	0.00224495	0.00415003	-0.810432	0.00081
1	0.00224495	0.00414536	-0.814921	0.0008145
1	0.00224495	0.00414071	-0.819411	0.000819
1	0.00224495	0.00413605	-0.823901	0.0008235
1	0.00224495	0.0041314	-0.828391	0.000828
1	0.00224495	0.00412676	-0.832881	0.0008325
1	0.00224495	0.00412212	-0.837371	0.000837
1	0.00224495	0.00411749	-0.841861	0.0008415
1	0.00224495	0.00411286	-0.846351	0.000846
1	0.00224495	0.00410824	-0.850841	0.0008505
1	0.00224495	0.00410362	-0.855331	0.000855
1	0.00224495	0.00409901	-0.85982	0.0008595
1	0.00224495	0.0040944	-0.86431	0.000864
1	0.00224495	0.0040898	-0.8688	0.0008685
1	0.00224495	0.00408521	-0.87329	0.000873
1	0.00224495	0.00408062	-0.87778	0.0008775
1	0.00224495	0.00407603	-0.88227	0.000882
1	0.00224495	0.00407145	-0.88676	0.0008865
1	0.00224495	0.00406687	-0.89125	0.000891
1	0.00224495	0.0040623	-0.89574	0.0008955
1	0.00224495	0.00405774	-0.90023	0.0009
1	0.00224495	0.00405318	-0.904719	0.0009045
1	0.00224495	0.00404862	-0.909209	0.000909
1	0.00224495	0.00404407	-0.913699	0.0009135
1	0.00224495	0.00403953	-0.918189	0.000918
1	0.00224495	0.00403499	-0.922679	0.0009225
1	0.00224495	0.00403045	-0.927169	0.000927
1	0.00224495	0.00402592	-0.931659	0.0009315
1	0.00224495	0.0040214	-0.936149	0.000936
1	0.00224495	0.00401688	-0.940639	0.0009405
1	0.00224495	0.00401236	-0.945129	0.000945
1	0.00224495	0.00400785	-0.949618	0.0009495
1	0.00224495	0.00400335	-0.954108	0.000954
1	0.00224495	0.00399885	-0.958598	0.0009585
1	0.00224495	0.00399436	-0.963088	0.000963
1	0.00224495	0.00398987	-0.967578	0.0009675
1	0.00224495	0.00398538	-0.972068	0.000972
1	0.00224495	0.0039809	-0.976558	0.0009765
1	0.00224495	0.00397643	-0.981048	0.000981
1	0.00224495	0.00397196	-0.985538	0.0009855
1	0.00224495	0.0039675	-0.990027	0.00099
1	0.00224495	0.00396304	-0.994517	0.0009945
1	0.00224495	0.00395858	-0.999007	0.000999
1	0.00224495	0.00395414	-1.0035	0.0010035
1	0.00224495	0.00394969	-1.00799	0.001008
1	0.00224495	0.00394525	-1.01248	0.0010125
1	0.00224495	0.00394082	-1.01697	0.001017
1	0.00224495	0.00393639	-1.02146	0.0010215
1	0.00224495	0.00393197	-1.02595	0.001026
1	0.00224495	0.00392755	-1.03044	0.0010305
1	0.00224495	0.00392313	-1.03493	0.001035
1	0.00224495	0.00391872	-1.03942	0.0010395
1	0.00224495	0.00391432	-1.04391	0.001044
1	0.00224495	0.00390992	-1.0484	0.0010485
1	0.00224495	0.00390553	-1.05289	0.001053
1	0.00224495	0.00390114	-1.05738	0.0010575
1	0.00224495	0.00389675	-1.06187	0.001062
1	0.00224495	0.00389237	-1.06636	0.0010665
1	0.00224495	0.003888	-1.07085	0.001071
1	0.00224495	0.00388363	-1.07534	0.0010755
1	0.00224495	0.00387926	-1.07983	0.00108
1	0.00224495	0.00387491	-1.08432	0.0010845
1	0.00224495	0.00387055	-1.08881	0.001089
1	0.00224495	0.0038662	-1.0933	0.0010935
1	0.00224495	0.00386186	-1.09779	0.001098
1	0.00224495	0.00385751	-1.10227	0.0011025
1	0.00224495	0.00385318	-1.10676	0.001107
1	0.00224495	0.00384885	-1.11125	0.0011115
1	0.00224495	0.00384452	-1.11574	0.001116
1	0.00224495	0.0038402	-1.12023	0.0011205
1	0.00224495	0.00383589	-1.12472	0.001125
1	0.00224495	0.00383158	-1.12921	0.0011295
1	0.00224495	0.00382727	-1.1337	0.001134
1	0.00224495	0.00382297	-1.13819	0.0011385
1	0.00224495	0.00381867	-1.14268	0.001143
1	0.00224495	0.00381438	-1.14717	0.0011475
1	0.00224495	0.00381009	-1.15166	0.001152
1	0.00224495	0.00380581	-1.15615	0.0011565
1	0.00224495	0.00380153	-1.16064	0.001161
1	0.00224495	0.00379726	-1.16513	0.0011655
1	0.00224495	0.00379299	-1.16962	0.00117
1	0.00224495	0.00378873	-1.17411	0.0011745
1	0.00224495	0.00378447	-1.1786	0.001179
1	0.00224495	0.00378022	-1.18309	0.0011835
1	0.00224495	0.00377597	-1.18758	0.001188
1	0.00224495	0.00377173	-1.19207	0.0011925
1	0.00224495	0.00376749	-1.19656	0.001197
1	0.00224495	0.00376326	-1.20105	0.0012015
1	0.00224495	0.00375903	-1.20554	0.001206
1	0.00224495	0.0037548	-1.21003	0.0012105
1	0.00224495	0.00375058	-1.21452	0.001215
1	0.00224495	0.00374637	-1.21901	0.0012195
1	0.00224495	0.00374216	-1.2235	0.001224
1	0.00224495	0.00373795	-1.22799	0.0012285
1	0.00224495	0.00373375	-1.23248	0.001233
1	0.00224495	0.00372955	-1.23697	0.0012375
1	0.00224495	0.00372536	-1.24146	0.001242
1	0.00224495	0.00372117	-1.24595	0.0012465
1	0.00224495	0.00371699	-1.25044	0.001251
1	0.00224495	0.00371282	-1.25493	0.0012555
1	0.00224495	0.00370864	-1.25942	0.00126
1	0.00224495	0.00370447	-1.26391	0.0012645
1	0.00224495	0.00370031	-1.2684	0.001269
1	0.00224495	0.00369615	-1.27289	0.0012735
1	0.00224495	0.003692	-1.27738	0.001278
1	0.00224495	0.00368785	-1.28187	0.0012825
1	0.00224495	0.0036837	-1.28636	0.001287
1	0.00224495	0.00367956	-1.29085	0.0012915
1	0.00224495	0.00367543	-1.29534	0.001296
1	0.00224495	0.0036713	-1.29983	0.0013005
1	0.00224495	0.00366717	-1.30432	0.001305
1	0.00224495	0.00366305	-1.30881	0.0013095
1	0.00224495	0.00365893	-1.3133	0.001314
1	0.00224495	0.00365482	-1.31779	0.0013185
1	0.00224495	0.00365071	-1.32228	0.001323
1	0.00224495	0.00364661	-1.32677	0.0013275
1	0.00224495	0.00364251	-1.33126	0.001332
1	0.00224495	0.00363842	-1.33575	0.0013365
1	0.00224495	0.00363433	-1.34024	0.001341
1	0.00224495	0.00363025	-1.34473	0.0013455
1	0.00224495	0.00362617	-1.34922	0.00135
1	0.00224495	0.00362209	-1.35371	0.0013545
1	0.00224495	0.00361802	-1.3582	0.001359
1	0.00224495	0.00361395	-1.36269	0.0013635
1	0.00224495	0.00360989	-1.36718	0.001368
1	0.00224495	0.00360584	-1.37167	0.0013725
1	0.00224495	0.00360178	-1.37616	0.001377
1	0.00224495	0.00359774	-1.38065	0.0013815
1	0.00224495	0.00359369	-1.38514	0.001386
1	0.00224495	0.00358965	-1.38963	0.0013905
1	0.00224495	0.00358562	-1.39412	0.001395
1	0.00224495	0.00358159	-1.39861	0.0013995
1	0.00224495	0.00357756	-1.4031	0.001404
1	0.00224495	0.00357354	-1.40759	0.0014085
1	0.00224495	0.00356953	-1.41208	0.001413
1	0.00224495	0.00356552	-1.41657	0.0014175
1	0.00224495	0.00356151	-1.42106	0.001422
1	0.00224495	0.00355751	-1.42555	0.0014265
1	0.00224495	0.00355351	-1.43004	0.001431
1	0.00224495	0.00354951	-1.43453	0.0014355
1	0.00224495	0.00354552	-1.43902	0.00144
1	0.00224495	0.00354154	-1.44351	0.0014445
1	0.00224495	0.00353756	-1.448	0.001449
1	0.00224495	0.00353358	-1.45249	0.0014535
1	0.00224495	0.00352961	-1.45698	0.001458
1	0.00224495	0.00352565	-1.46147	0.0014625
1	0.00224495	0.00352168	-1.46596	0.001467
1	0.00224495	0.00351773	-1.47045	0.0014715
1	0.00224495	0.00351377	-1.47494	0.001476
1	0.00224495	0.00350982	-1.47943	0.0014805
1	0.00224495	0.00350588	-1.48392	0.001485
1	0.00224495	0.00350194	-1.48841	0.0014895
1	0.00224495	0.003498	-1.4929	0.001494
1	0.00224495	0.00349407	-1.49739	0.0014985
1	0.00224495	0.00349014	-1.50188	0.001503
1	0.00224495	0.00348622	-1.50637	0.0015075
1	0.00224495	0.0034823	-1.51086	0.001512
1	0.00224495	0.00347839	-1.51535	0.0015165
1	0.00224495	0.00347448	-1.51984	0.001521
1	0.00224495	0.00347058	-1.52433	0.0015255
1	0.00224495	0.00346668	-1.52882	0.00153
1	0.00224495	0.00346278	-1.53331	0.0015345
1	0.00224495	0.00345889	-1.5378	0.001539
1	0.00224495	0.003455	-1.54228	0.0015435
1	0.00224495	0.00345112	-1.54677	0.001548
1	0.00224495	0.00344724	-1.55126	0.0015525
1	0.00224495	0.00344337	-1.55575	0.001557
1	0.00224495	0.0034395	-1.56024	0.0015615
1	0.00224495	0.00343563	-1.56473	0.001566
1	0.00224495	0.00343177	-1.56922	0.0015705
1	0.00224495	0.00342791	-1.57371	0.001575
1	0.00224495	0.00342406	-1.5782	0.0015795
1	0.00224495	0.00342021	-1.58269	0.001584
1	0.00224495	0.00341637	-1.58718	0.0015885
1	0.00224495	0.00341253	-1.59167	0.001593
1	0.00224495	0.00340869	-1.59616	0.0015975
1	0.00224495	0.00340486	-1.60065	0.001602
1	0.00224495	0.00340104	-1.60514	0.0016065
1	0.00224495	0.00339721	-1.60963	0.001611
1	0.00224495	0.00339339	-1.61412	0.0016155
1	0.00224495	0.00338958	-1.61861	0.00162
1	0.00224495	0.00338577	-1.6231	0.0016245
1	0.00224495	0.00338197	-1.62759	0.001629
1	0.00224495	0.00337817	-1.63208	0.0016335
1	0.00224495	0.00337437	-1.63657	0.001638
1	0.00224495	0.00337058	-1.64106	0.0016425
1	0.00224495	0.00336679	-1.64555	0.001647
1	0.00224495	0.00336301	-1.65004	0.0016515
1	0.00224495	0.00335923	-1.65453	0.001656
1	0.00224495	0.00335545	-1.65902	0.0016605
1	0.00224495	0.00335168	-1.66351	0.001665
1	0.00224495	0.00334791	-1.668	0.0016695
1	0.00224495	0.00334415	-1.67249	0.001674
1	0.00224495	0.00334039	-1.67698	0.0016785
1	0.00224495	0.00333664	-1.68147	0.001683
1	0.00224495	0.00333289	-1.68596	0.0016875
1	0.00224495	0.00332914	-1.69045	0.001692
1	0.00224495	0.0033254	-1.69494	0.0016965
1	0.00224495	0.00332166	-1.69943	0.001701
1	0.00224495	0.00331793	-1.70392	0.0017055
1	0.00224495	0.0033142	-1.70841	0.00171
1	0.00224495	0.00331048	-1.7129	0.0017145
1	0.00224495	0.00330676	-1.71739	0.001719
1	0.00224495	0.00330304	-1.72188	0.0017235
1	0.00224495	0.00329933	-1.72637	0.001728
1	0.00224495	0.00329562	-1.73086	0.0017325
1	0.00224495	0.00329192	-1.73535	0.001737
1	0.00224495	0.00328822	-1.73984	0.0017415
1	0.00224495	0.00328452	-1.74433	0.001746
1	0.00224495	0.00328083	-1.74882	0.0017505
1	0.00224495	0.00327714	-1.75331	0.001755
1	0.00224495	0.00327346	-1.7578	0.0017595
1	0.00224495	0.00326978	-1.76229	0.001764
1	0.00224495	0.0032661	-1.76678	0.0017685
1	0.00224495	0.00326243	-1.77127	0.001773
1	0.00224495	0.00325877	-1.77576	0.0017775
1	0.00224495	0.00325511	-1.78025	0.001782
1	0.00224495	0.00325145	-1.78474	0.0017865
1	0.00224495	0.00324779	-1.78923	0.001791
1	0.00224495	0.00324414	-1.79372	0.0017955
1	0.00224495	0.0032405	-1.79821	0.0018
1	0.00224495	0.00323685	-1.8027	0.0018045
1	0.00224495	0.00323322	-1.80719	0.001809
1	0.00224495	0.00322958	-1.81168	0.0018135
1	0.00224495	0.00322595	-1.81617	0.001818
1	0.00224495	0.00322233	-1.82066	0.0018225
1	0.00224495	0.00321871	-1.82515	0.001827
1	0.00224495	0.00321509	-1.82964	0.0018315
1	0.00224495	0.00321148	-1.83413	0.001836
1	0.00224495	0.00320787	-1.83862	0.0018405
1	0.00224495	0.00320426	-1.84311	0.001845
1	0.00224495	0.00320066	-1.8476	0.0018495
1	0.00224495	0.00319706	-1.85209	0.001854
1	0.00224495	0.00319347	-1.85658	0.0018585
1	0.00224495	0.00318988	-1.86107	0.001863
1	0.00224495	0.0031863	-1.86556	0.0018675
1	0.00224495	0.00318272	-1.87005	0.001872
1	0.00224495	0.00317914	-1.87454	0.0018765
1	0.00224495	0.00317557	-1.87903	0.001881
1	0.00224495	0.003172	-1.88352	0.0018855
1	0.00224495	0.00316843	-1.88801	0.00189
1	0.00224495	0.00316487	-1.8925	0.0018945
1	0.00224495	0.00316131	-1.89699	0.001899
1	0.00224495	0.00315776	-1.90148	0.0019035
1	0.00224495	0.00315421	-1.90597	0.001908
1	0.00224495	0.00315067	-1.91046	0.0019125
1	0.00224495	0.00314713	-1.91495	0.001917
1	0.00224495	0.00314359	-1.91944	0.0019215
1	0.00224495	0.00314006	-1.92393	0.001926
1	0.00224495	0.00313653	-1.92842	0.0019305
1	0.00224495	0.003133	-1.93291	0.001935
1	0.00224495	0.00312948	-1.9374	0.0019395
1	0.00224495	0.00312596	-1.94189	0.001944
1	0.00224495	0.00312245	-1.94638	0.0019485
1	0.00224495	0.00311894	-1.95087	0.001953
1	0.00224495	0.00311544	-1.95536	0.0019575
1	0.00224495	0.00311194	-1.95985	0.001962
1	0.00224495	0.00310844	-1.96434	0.0019665
1	0.00224495	0.00310494	-1.96883	0.001971
1	0.00224495	0.00310146	-1.97332	0.0019755
1	0.00224495	0.00309797	-1.9778	0.00198
1	0.00224495	0.00309449	-1.98229	0.0019845
1	0.00224495	0.00309101	-1.98678	0.001989
1	0.00224495	0.00308754	-1.99127	0.0019935
1	0.00224495	0.00308407	-1.99576	0.001998
1	0.00224495	0.0030806	-2.00025	0.0020025
1	0.00224495	0.00307714	-2.00474	0.002007
1	0.00224495	0.00307368	-2.00923	0.0020115
1	0.00224495	0.00307023	-2.01372	0.002016
1	0.00224495	0.00306677	-2.01821	0.0020205
1	0.00224495	0.00306333	-2.0227	0.002025
1	0.00224495	0.00305989	-2.02719	0.0020295
1	0.00224495	0.00305645	-2.03168	0.002034
1	0.00224495	0.00305301	-2.03617	0.0020385
1	0.00224495	0.00304958	-2.04066	0.002043
1	0.00224495	0.00304615	-2.04515	0.0020475
1	0.00224495	0.00304273	-2.04964	0.002052
1	0.00224495	0.00303931	-2.05413	0.0020565
1	0.00224495	0.00303589	-2.05862	0.002061
1	0.00224495	0.00303248	-2.06311	0.0020655
1	0.00224495	0.00302907	-2.0676	0.00207
1	0.00224495	0.00302567	-2.07209	0.0020745
1	0.00224495	0.00302227	-2.07658	0.002079
1	0.00224495	0.00301887	-2.08107	0.0020835
1	0.00224495	0.00301548	-2.08556	0.002088
1	0.00224495	0.00301209	-2.09005	0.0020925
1	0.00224495	0.00300871	-2.09454	0.002097
1	0.00224495	0.00300532	-2.09903	0.0021015
1	0.00224495	0.00300195	-2.10352	0.002106
1	0.00224495	0.00299857	-2.10801	0.0021105
1	0.00224495	0.0029952	-2.1125	0.002115
1	0.00224495	0.00299184	-2.11699	0.0021195
1	0.00224495	0.00298847	-2.12148	0.002124
1	0.00224495	0.00298512	-2.12597	0.0021285
1	0.00224495	0.00298176	-2.13046	0.002133
1	0.00224495	0.00297841	-2.13495	0.0021375
1	0.00224495	0.00297506	-2.13944	0.002142
1	0.00224495	0.00297172	-2.14393	0.0021465
1	0.00224495	0.00296838	-2.14842	0.002151
1	0.00224495	0.00296504	-2.15291	0.0021555
1	0.00224495	0.00296171	-2.1574	0.00216
1	0.00224495	0.00295838	-2.16189	0.0021645
1	0.00224495	0.00295506	-2.16638	0.002169
1	0.00224495	0.00295174	-2.17087	0.0021735
1	0.00224495	0.00294842	-2.17536	0.002178
1	0.00224495	0.00294511	-2.17985	0.0021825
1	0.00224495	0.0029418	-2.18434	0.002187
1	0.00224495	0.00293849	-2.18883	0.0021915
1	0.00224495	0.00293519	-2.19332	0.002196
1	0.00224495	0.00293189	-2.19781	0.0022005
1	0.00224495	0.00292859	-2.2023	0.002205
1	0.00224495	0.0029253	-2.20679	0.0022095
1	0.00224495	0.00292201	-2.21128	0.002214
1	0.00224495	0.00291873	-2.21577	0.0022185
1	0.00224495	0.00291545	-2.22026	0.002223
1	0.00224495	0.00291217	-2.22475	0.0022275
1	0.00224495	0.0029089	-2.22924	0.002232
1	0.00224495	0.00290563	-2.23373	0.0022365
1	0.00224495	0.00290237	-2.23822	0.002241
1	0.00224495	0.0028991	-2.24271	0.0022455
1	0.00224495	0.00289585	-2.2472	0.00225
1	0.00224495	0.00289259	-2.25169	0.0022545
1	0.00224495	0.00288934	-2.25618	0.002259
1	0.00224495	0.00288609	-2.26067	0.0022635
1	0.00224495	0.00288285	-2.26516	0.002268
1	0.00224495	0.00287961	-2.26965	0.0022725
1	0.00224495	0.00287637	-2.27414	0.002277
1	0.00224495	0.00287314	-2.27863	0.0022815
1	0.00224495	0.00286991	-2.28312	0.002286
1	0.00224495	0.00286669	-2.28761	0.0022905
1	0.00224495	0.00286346	-2.2921	0.002295
1	0.00224495	0.00286025	-2.29659	0.0022995
1	0.00224495	0.00285703	-2.30108	0.002304
1	0.00224495	0.00285382	-2.30557	0.0023085
1	0.00224495	0.00285061	-2.31006	0.002313
1	0.00224495	0.00284741	-2.31455	0.0023175
1	0.00224495	0.00284421	-2.31904	0.002322
1	0.00224495	0.00284101	-2.32353	0.0023265
1	0.00224495	0.00283782	-2.32802	0.002331
1	0.00224495	0.00283463	-2.33251	0.0023355
1	0.00224495	0.00283145	-2.337	0.00234
1	0.00224495	0.00282826	-2.34149	0.0023445
1	0.00224495	0.00282508	-2.34598	0.002349
1	0.00224495	0.00282191	-2.35047	0.0023535
1	0.00224495	0.00281874	-2.35496	0.002358
1	0.00224495	0.00281557	-2.35945	0.0023625
1	0.00224495	0.00281241	-2.36394	0.002367
1	0.00224495	0.00280925	-2.36843	0.0023715
1	0.00224495	0.00280609	-2.37292	0.002376
1	0.00224495	0.00280293	-2.37741	0.0023805
1	0.00224495	0.00279978	-2.3819	0.002385
1	0.00224495	0.00279664	-2.38639	0.0023895
1	0.00224495	0.00279349	-2.39088	0.002394
1	0.00224495	0.00279036	-2.39537	0.0023985
1	0.00224495	0.00278722	-2.39986	0.002403
1	0.00224495	0.00278409	-2.40435	0.0024075
1	0.00224495	0.00278096	-2.40884	0.002412
1	0.00224495	0.00277783	-2.41333	0.0024165
1	0.00224495	0.00277471	-2.41781	0.002421
1	0.00224495	0.00277159	-2.4223	0.0024255
1	0.00224495	0.00276848	-2.42679	0.00243
1	0.00224495	0.00276537	-2.43128	0.0024345
1	0.00224495	0.00276226	-2.43577	0.002439
1	0.00224495	0.00275915	-2.44026	0.0024435
1	0.00224495	0.00275605	-2.44475	0.002448
1	0.00224495	0.00275296	-2.44924	0.0024525
1	0.00224495	0.00274986	-2.45373	0.002457
1	0.00224495	0.00274677	-2.45822	0.0024615
1	0.00224495	0.00274368	-2.46271	0.002466
1	0.00224495	0.0027406	-2.4672	0.0024705
1	0.00224495	0.00273752	-2.47169	0.002475
1	0.00224495	0.00273444	-2.47618	0.0024795
1	0.00224495	0.00273137	-2.48067	0.002484
1	0.00224495	0.0027283	-2.48516	0.0024885
1	0.00224495	0.00272523	-2.48965	0.002493
1	0.00224495	0.00272217	-2.49414	0.0024975
1	0.00224495	0.00271911	-2.49863	0.002502
1	0.00224495	0.00271606	-2.50312	0.0025065
1	0.00224495	0.002713	-2.50761	0.002511
1	0.00224495	0.00270996	-2.5121	0.0025155
1	0.00224495	0.00270691	-2.51659	0.00252
1	0.00224495	0.00270387	-2.52108	0.0025245
1	0.00224495	0.00270083	-2.52557	0.002529
1	0.00224495	0.00269779	-2.53006	0.0025335
1	0.00224495	0.00269476	-2.53455	0.002538
1	0.00224495	0.00269173	-2.53904	0.0025425
1	0.00224495	0.00268871	-2.54353	0.002547
1	0.00224495	0.00268569	-2.54802	0.0025515
1	0.00224495	0.00268267	-2.55251	0.002556
1	0.00224495	0.00267965	-2.557	0.0025605
1	0.00224495	0.00267664	-2.56149	0.002565
1	0.00224495	0.00267363	-2.56598	0.0025695
1	0.00224495	0.00267063	-2.57047	0.002574
1	0.00224495	0.00266763	-2.57496	0.0025785
1	0.00224495	0.00266463	-2.57945	0.002583
1	0.00224495	0.00266163	-2.58394	0.0025875
1	0.00224495	0.00265864	-2.58843	0.002592
1	0.00224495	0.00265565	-2.59292	0.0025965
1	0.00224495	0.00265267	-2.59741	0.002601
1	0.00224495	0.00264969	-2.6019	0.0026055
1	0.00224495	0.00264671	-2.60639	0.00261
1	0.00224495	0.00264374	-2.61088	0.0026145
1	0.00224495	0.00264077	-2.61537	0.002619
1	0.00224495	0.0026378	-2.61986	0.0026235
1	0.00224495	0.00263483	-2.62435	0.002628
1	0.00224495	0.00263187	-2.62884	0.0026325
1	0.00224495	0.00262891	-2.63333	0.002637
1	0.00224495	0.00262596	-2.63782	0.0026415
1	0.00224495	0.00262301	-2.64231	0.002646
1	0.00224495	0.00262006	-2.6468	0.0026505
1	0.00224495	0.00261712	-2.65129	0.002655
1	0.00224495	0.00261417	-2.65578	0.0026595
1	0.00224495	0.00261124	-2.66027	0.002664
1	0.00224495	0.0026083	-2.66476	0.0026685
1	0.00224495	0.00260537	-2.66925	0.002673
1	0.00224495	0.00260244	-2.67374	0.0026775
1	0.00224495	0.00259952	-2.67823	0.002682
